date,sales,
05/03/2018,8,
08/26/2017,187,
04/11/2015,88,
04/11/2015,106,
04/11/2015,218,
01/02/2018,32,
01/02/2018,6,
01/02/2018,914,
01/02/2018,373,
04/28/2018,752,
01/30/2018,605,
09/07/2015,28,
09/07/2015,21,
09/07/2015,84,
06/11/2017,903,
10/17/2017,121,
12/27/2015,5,
11/24/2017,83,
11/10/2017,30,
01/05/2016,88,
01/05/2016,57,
03/21/2018,65,
11/12/2016,65,
11/12/2016,16,
11/12/2016,224,
09/09/2015,11,
03/17/2017,85,
02/08/2017,242,
11/26/2017,60,
11/26/2017,14,
09/04/2018,12,
05/28/2016,17,
05/28/2016,78,
11/01/2015,77,
12/27/2017,18,
12/04/2018,12,
12/23/2018,28,
12/01/2017,138,
12/01/2017,112,
12/01/2017,902,
12/01/2017,367,
06/30/2015,311,
09/03/2015,8,
11/02/2018,156,
04/13/2016,11,
12/05/2016,233,
12/05/2016,165,
12/05/2016,23,
02/01/2017,106,
07/08/2018,84,
07/08/2018,142,
07/08/2018,40,
07/08/2018,29,
07/08/2018,175,
12/11/2016,111,
11/15/2017,631,
05/09/2017,28,
03/10/2018,934,
12/17/2017,52,
12/17/2017,166,
04/06/2018,107,
05/09/2018,148,
05/09/2018,105,
05/09/2018,287,
05/09/2018,67,
05/09/2018,200,
10/12/2018,45,
10/12/2018,18,
10/12/2018,41,
10/12/2018,2155,
08/28/2017,19,
10/02/2016,11,
11/23/2018,5,
11/12/2018,63,
12/19/2017,304,
03/30/2015,130,
11/08/2018,275,
09/14/2015,7,
09/14/2015,7,
09/14/2015,10,
09/14/2015,9,
09/20/2016,46,
12/10/2016,26,
05/28/2015,137,
03/14/2018,50,
12/08/2017,11,
05/06/2018,85,
03/06/2017,432,
03/06/2017,3,
03/06/2017,69,
10/23/2018,241,
10/23/2018,35,
10/23/2018,211,
10/23/2018,638,
10/23/2018,44,
10/23/2018,3,
04/28/2015,1680,
04/18/2017,345,
04/18/2017,1555,
04/18/2017,128,
05/22/2017,223,
05/28/2018,107,
05/28/2018,4,
08/25/2015,26,
08/25/2015,13,
08/30/2015,26,
08/30/2015,96,
09/03/2016,8,
03/28/2015,303,
05/10/2016,47,
04/09/2016,18,
04/09/2016,371,
09/19/2017,9,
11/11/2017,2679,
04/23/2018,388,
04/23/2018,46,
04/23/2018,78,
04/23/2018,3,
10/22/2016,10,
04/09/2018,38,
04/09/2018,66,
10/27/2018,45,
10/30/2016,1036,
12/18/2018,6,
03/12/2017,20,
07/21/2015,36,
05/24/2017,17,
02/11/2018,21,
09/20/2017,84,
09/24/2018,200,
03/27/2018,46,
03/27/2018,111,
03/27/2018,12,
02/02/2017,8750,
02/02/2017,37,
02/02/2017,19,
07/07/2018,6,
10/23/2016,61,
10/23/2016,480,
10/23/2016,7,
12/02/2017,166,
03/05/2015,60,
03/05/2015,480,
03/05/2015,19,
03/05/2015,50,
03/05/2015,98,
03/01/2016,16,
03/01/2016,185,
02/20/2015,13,
05/02/2017,367,
03/08/2017,9,
03/08/2017,28,
03/08/2017,147,
12/11/2016,176,
12/11/2016,126,
12/11/2016,23,
12/22/2017,26,
02/02/2017,74,
06/05/2018,21,
08/21/2016,18,
08/21/2016,36,
04/07/2017,4,
06/04/2018,31,
12/04/2018,13,
12/04/2018,183,
12/04/2018,303,
01/11/2017,55,
04/01/2017,13,
09/21/2018,56,
03/16/2018,45,
03/16/2018,52,
03/16/2018,6,
03/16/2018,160,
03/16/2018,55,
11/10/2018,242,
11/30/2017,34,
11/30/2017,14,
11/30/2017,497,
11/30/2017,390,
01/13/2016,10,
05/16/2015,57,
06/07/2016,19,
06/07/2016,26,
06/07/2016,9,
03/09/2018,480,
03/09/2018,31,
12/22/2016,34,
12/22/2016,423,
08/06/2015,200,
03/27/2017,21,
03/27/2017,40,
03/27/2017,33,
12/05/2016,39,
12/05/2016,13,
09/11/2016,25,
07/17/2016,7,
07/17/2016,15,
05/30/2015,720,
11/13/2018,240,
12/09/2017,1057,
03/22/2016,448,
03/22/2016,151,
12/23/2017,454,
12/23/2017,46,
12/23/2017,288,
12/23/2017,132,
12/23/2017,3,
04/02/2017,1455,
04/30/2018,5,
04/30/2018,221,
11/17/2017,68,
11/17/2017,16,
11/10/2017,32,
12/06/2017,969,
12/06/2017,223,
12/06/2017,480,
04/03/2017,11,
11/28/2015,999,
10/20/2016,25,
09/19/2015,6,
08/27/2018,15,
07/03/2018,103,
12/22/2018,608,
12/22/2018,32,
12/27/2017,3,
05/20/2015,11,
05/20/2015,11,
05/20/2015,21,
05/20/2015,67,
02/04/2015,18,
12/09/2018,12,
07/11/2018,1288,
07/11/2018,169,
05/15/2016,52,
01/29/2018,5,
09/29/2018,8,
04/23/2018,19,
04/23/2018,12,
11/09/2018,192,
11/09/2018,500,
05/05/2015,12,
05/05/2015,36,
10/27/2017,68,
11/26/2015,5,
11/26/2015,15,
11/26/2015,41,
11/26/2015,8,
12/31/2015,476,
01/03/2017,31,
01/03/2017,166,
01/03/2017,181,
08/18/2018,24,
06/04/2015,57,
06/04/2015,16,
06/04/2015,354,
06/04/2015,14,
11/13/2018,83,
01/28/2017,40,
11/09/2017,480,
09/10/2017,8,
09/10/2017,15,
09/10/2017,82,
09/10/2017,40,
03/03/2018,400,
09/08/2018,66,
11/06/2018,31,
05/13/2018,21,
11/27/2017,40,
11/13/2016,122,
11/13/2016,112,
12/08/2016,16,
09/07/2016,71,
09/07/2016,90,
09/07/2016,7,
09/07/2016,482,
09/07/2016,8,
07/28/2017,178,
07/28/2017,1370,
07/28/2017,10,
08/25/2018,131,
04/30/2015,175,
04/30/2015,826,
04/27/2018,140,
07/23/2018,400,
12/13/2015,13,
01/12/2018,761,
12/02/2018,68,
11/08/2016,32,
11/08/2016,6,
11/08/2016,40,
11/08/2016,5,
11/25/2017,195,
12/05/2016,98,
07/29/2017,705,
07/29/2017,28,
09/13/2015,6,
09/13/2015,15,
09/13/2015,8,
09/13/2015,200,
09/13/2015,145,
09/13/2015,118,
09/13/2015,49,
09/13/2015,23,
06/21/2017,1,
09/03/2017,31,
11/25/2018,724,
05/12/2016,22,
05/12/2016,620,
05/12/2016,128,
03/30/2018,95,
11/17/2017,50,
12/30/2017,17,
12/22/2017,56,
12/22/2017,12,
12/20/2016,18,
12/27/2015,183,
12/27/2015,119,
02/16/2018,19,
02/16/2018,601,
02/16/2018,51,
02/16/2018,29,
02/16/2018,8,
10/24/2018,518,
09/02/2017,9,
09/02/2017,160,
12/01/2017,2105,
12/01/2017,41,
11/05/2015,48,
11/25/2018,6,
12/16/2017,22,
11/14/2018,97,
06/26/2017,232,
06/26/2017,18,
06/26/2017,13,
12/26/2015,9,
08/14/2017,260,
08/14/2017,248,
08/14/2017,280,
10/24/2017,450,
08/23/2015,20,
09/15/2018,301,
06/15/2018,240,
06/15/2018,32,
06/15/2018,121,
06/15/2018,2240,
06/15/2018,77,
06/15/2018,143,
06/15/2018,92,
03/01/2016,4,
07/23/2017,116,
10/01/2015,5,
09/08/2015,173,
09/08/2015,4,
11/16/2015,80,
11/16/2015,306,
11/16/2015,345,
03/03/2015,627,
12/03/2016,360,
07/11/2018,72,
07/11/2018,30,
11/16/2018,2,
06/12/2017,65,
06/12/2017,7,
06/12/2017,12,
06/12/2017,16,
06/12/2017,380,
06/12/2017,68,
06/12/2017,2,
12/29/2017,38,
12/29/2017,26,
03/18/2018,47,
12/27/2016,5,
12/27/2016,54,
12/27/2016,132,
12/27/2016,23,
12/27/2016,73,
07/31/2016,53,
06/27/2018,20,
06/27/2018,127,
06/27/2018,1288,
02/07/2015,65,
09/04/2017,536,
04/06/2018,9,
12/08/2018,14,
12/08/2018,84,
07/24/2017,74,
11/09/2016,11,
10/02/2016,12,
10/02/2016,54,
11/22/2016,18,
11/22/2016,60,
02/02/2018,211,
02/02/2018,31,
02/02/2018,240,
06/16/2016,3051,
06/16/2016,134,
05/05/2017,94,
05/05/2017,178,
09/09/2018,18,
09/09/2018,5,
09/09/2018,7,
07/22/2017,38,
07/22/2017,52,
07/22/2017,28,
07/22/2017,6,
01/31/2017,1271,
01/31/2017,126,
12/29/2017,15,
12/29/2017,28,
11/21/2016,6,
11/21/2016,2,
11/21/2016,25,
11/21/2016,8,
10/05/2016,288,
09/12/2017,147,
09/12/2017,84,
09/14/2018,943,
09/14/2018,75,
02/23/2016,27,
02/23/2016,11,
12/05/2017,4,
07/02/2017,529,
07/02/2017,42,
12/13/2018,288,
03/20/2016,30,
03/01/2016,56,
03/01/2016,1228,
09/15/2017,21,
09/15/2017,1129,
03/17/2018,5,
05/28/2018,196,
05/28/2018,16,
05/28/2018,272,
06/15/2018,699,
06/15/2018,78,
09/06/2016,47,
03/18/2018,538,
12/19/2015,15,
12/19/2015,23,
12/19/2015,584,
12/19/2015,212,
07/07/2017,13,
07/07/2017,46,
04/06/2017,1295,
05/08/2015,1800,
11/23/2018,11,
11/10/2017,222,
11/10/2017,342,
12/31/2015,35,
12/31/2015,19,
08/19/2018,103,
09/12/2017,41,
10/26/2018,34,
10/26/2018,119,
10/26/2018,15,
05/30/2018,38,
03/08/2017,208,
03/08/2017,14,
07/26/2016,267,
11/23/2016,308,
11/23/2016,45,
11/23/2016,14,
11/23/2016,17,
11/23/2016,39,
11/28/2016,336,
11/03/2018,960,
11/03/2018,5,
11/03/2018,56,
11/03/2018,11,
03/21/2018,9,
12/19/2016,7,
04/02/2015,27,
04/02/2015,34,
06/05/2016,11,
10/06/2015,387,
08/21/2017,34,
11/15/2016,40,
06/22/2016,1218,
09/24/2018,16,
09/24/2018,90,
09/24/2018,15,
09/24/2018,13,
09/24/2018,16,
04/06/2015,71,
04/06/2015,66,
04/06/2015,300,
02/09/2017,90,
02/09/2017,32,
11/18/2015,68,
12/18/2018,8,
12/18/2018,5,
12/18/2018,92,
12/18/2018,131,
07/02/2016,75,
07/02/2016,160,
07/02/2016,3,
07/02/2016,10,
10/08/2015,124,
09/22/2016,56,
09/22/2016,618,
12/24/2018,22,
10/13/2018,210,
10/13/2018,32,
10/13/2018,5084,
08/20/2018,36,
09/11/2016,32,
09/11/2016,9,
09/11/2016,210,
09/11/2016,112,
09/11/2016,39,
12/20/2016,37,
09/20/2015,494,
09/20/2015,12,
11/04/2017,687,
12/01/2018,16,
12/01/2018,71,
12/01/2018,542,
10/10/2015,102,
10/10/2015,19,
11/14/2018,22,
08/13/2017,186,
08/13/2017,59,
09/17/2018,480,
09/17/2018,35,
03/23/2016,193,
03/23/2016,240,
06/30/2017,51,
10/20/2018,16,
10/20/2018,15,
08/25/2015,7,
08/25/2015,3,
08/25/2015,21,
07/27/2015,277,
12/01/2018,630,
10/17/2017,450,
10/17/2017,1928,
09/16/2017,122,
12/01/2016,2677,
08/05/2015,490,
08/15/2017,313,
08/15/2017,18,
08/15/2017,166,
08/15/2017,38,
08/07/2016,495,
08/07/2016,26,
05/31/2017,33,
05/31/2017,19,
05/31/2017,192,
05/31/2017,11,
07/01/2017,31,
07/01/2017,31,
07/01/2017,76,
12/18/2017,67,
01/26/2016,183,
10/28/2018,22,
11/04/2018,96,
11/04/2018,144,
11/04/2018,4,
11/04/2018,5,
05/09/2017,857,
05/09/2017,14,
05/09/2017,49,
05/09/2017,77,
05/09/2017,19,
04/02/2015,178,
04/28/2015,160,
10/04/2017,53,
10/04/2017,12,
06/11/2018,5,
01/30/2017,1440,
01/30/2017,2,
01/30/2017,627,
09/27/2016,100,
04/13/2016,610,
04/13/2016,212,
04/13/2016,240,
12/18/2018,100,
12/18/2018,30,
03/14/2017,17,
08/27/2018,13,
08/27/2018,1120,
12/17/2016,205,
12/17/2016,136,
12/17/2016,17,
12/17/2016,93,
08/22/2015,8,
11/03/2017,5,
11/03/2017,180,
10/10/2018,240,
12/07/2015,165,
11/15/2015,11,
12/24/2018,20,
12/24/2018,13,
12/24/2015,14,
12/22/2018,935,
12/22/2018,47,
12/22/2018,27,
12/22/2018,24,
12/22/2018,60,
08/08/2015,156,
09/20/2015,9,
12/25/2018,21,
12/25/2018,120,
11/25/2018,300,
11/25/2018,68,
11/25/2018,854,
11/25/2018,19,
11/05/2017,274,
11/05/2017,90,
11/05/2017,757,
11/06/2018,2,
11/03/2017,72,
11/03/2017,471,
12/30/2015,40,
12/02/2018,20,
12/02/2018,152,
03/24/2018,272,
11/19/2015,48,
04/25/2018,345,
11/23/2018,37,
11/23/2018,79,
11/23/2018,128,
11/23/2018,7,
11/03/2015,6,
10/19/2016,2,
02/06/2015,9,
03/06/2017,3,
03/06/2017,2,
03/06/2017,160,
03/06/2017,146,
12/03/2016,78,
12/03/2016,96,
12/03/2016,106,
12/03/2016,10,
12/24/2016,10,
12/24/2016,4900,
10/01/2018,105,
10/16/2018,19,
10/16/2018,1876,
08/15/2015,92,
08/15/2015,153,
11/11/2018,36,
03/20/2018,57,
03/20/2018,275,
05/13/2018,459,
06/22/2015,9,
12/02/2015,6,
12/02/2015,16,
04/05/2016,240,
04/05/2016,24,
11/18/2018,93,
11/18/2018,38,
11/18/2018,8,
11/18/2018,6,
07/12/2018,4,
05/19/2018,27,
12/20/2016,101,
02/21/2017,136,
03/18/2018,14,
03/18/2018,20,
12/17/2017,14,
12/17/2017,12,
03/26/2017,18,
03/26/2017,18,
12/16/2015,100,
12/16/2015,30,
11/15/2016,167,
08/22/2017,99,
06/29/2016,118,
06/26/2017,21,
06/26/2017,140,
06/26/2017,38,
09/17/2017,15,
09/17/2017,192,
07/18/2015,14,
09/01/2018,315,
09/01/2018,284,
06/22/2018,488,
09/02/2015,1794,
10/01/2016,3,
10/01/2016,109,
04/07/2016,26,
04/07/2016,23,
11/21/2018,56,
12/17/2017,9893,
09/19/2015,74,
09/28/2015,338,
09/22/2016,62,
11/07/2017,480,
12/16/2018,6,
12/16/2018,190,
12/16/2018,150,
12/16/2018,30,
12/16/2018,45,
09/21/2015,67,
05/18/2016,11,
03/26/2015,4,
03/26/2015,28,
03/26/2015,29,
09/22/2018,22,
09/12/2016,22,
11/02/2016,2622,
10/20/2016,75,
10/20/2016,365,
06/14/2017,1116,
11/20/2016,90,
11/20/2016,51,
02/28/2017,37,
10/14/2015,323,
10/14/2015,3,
10/14/2015,20,
05/26/2018,24,
02/04/2017,91,
09/02/2017,216,
09/02/2017,66,
12/04/2018,12,
06/12/2016,25,
09/04/2017,17,
09/04/2017,280,
04/21/2015,829,
11/05/2016,8,
11/05/2016,28,
11/03/2015,90,
02/16/2017,319,
02/16/2017,6,
09/11/2018,144,
09/11/2018,20,
11/02/2018,6,
02/06/2016,147,
02/06/2016,30,
09/10/2017,277,
09/26/2017,94,
09/26/2017,455,
12/15/2016,247,
09/17/2017,296,
10/13/2018,349,
06/28/2016,16,
06/28/2016,483,
06/01/2016,300,
06/01/2016,404,
06/01/2016,42,
06/01/2016,29,
04/12/2015,33,
10/12/2018,370,
10/12/2018,11,
10/12/2018,792,
11/07/2016,24,
11/07/2016,85,
11/07/2016,65,
11/07/2016,33,
11/07/2016,178,
11/07/2016,288,
05/25/2016,23,
05/25/2016,33,
05/25/2016,208,
10/13/2015,37,
10/13/2015,23,
10/13/2015,316,
10/13/2015,16,
02/07/2017,624,
01/19/2018,430,
01/19/2018,32,
01/19/2018,888,
01/19/2018,22,
06/06/2017,23,
06/06/2017,100,
03/18/2018,91,
11/24/2018,8,
11/26/2017,79,
08/18/2017,10,
08/18/2017,6,
11/28/2016,9,
05/25/2018,51,
09/04/2018,89,
03/24/2017,302,
03/24/2017,19,
05/28/2018,28,
05/28/2018,126,
08/31/2016,556,
04/12/2017,130,
04/12/2017,52,
04/12/2017,11,
02/02/2015,19,
02/02/2015,181,
09/02/2015,476,
09/30/2018,160,
09/05/2017,44,
05/20/2018,9,
05/20/2018,1124,
05/20/2018,65,
09/20/2016,3,
01/23/2017,100,
01/23/2017,9,
01/23/2017,1565,
06/01/2015,139,
06/01/2015,66,
09/24/2016,15,
09/24/2016,24,
09/24/2016,17,
08/01/2017,20,
01/23/2015,41,
08/04/2015,102,
08/04/2015,260,
08/04/2015,256,
08/09/2017,5,
08/09/2017,12,
12/08/2017,406,
12/08/2017,681,
06/08/2016,3,
06/08/2016,144,
06/24/2017,4477,
06/24/2017,105,
06/24/2017,242,
03/15/2017,320,
03/15/2017,46,
12/01/2017,32,
12/01/2017,48,
12/01/2017,1113,
12/01/2017,23,
06/12/2018,72,
06/12/2018,20,
03/19/2017,32,
11/14/2017,14,
11/14/2017,24,
08/07/2018,708,
08/07/2018,12,
08/07/2018,32,
08/07/2018,56,
08/07/2018,25,
08/07/2018,52,
08/07/2018,208,
08/07/2018,1474,
08/21/2016,4,
08/21/2016,22,
08/21/2016,664,
08/21/2016,100,
08/21/2016,50,
11/02/2016,30,
11/02/2016,345,
11/30/2015,48,
11/30/2015,103,
05/10/2015,40,
05/10/2015,1432,
05/10/2015,42,
05/10/2015,257,
10/17/2017,121,
10/17/2017,316,
10/30/2017,29,
10/30/2017,115,
12/01/2017,24,
04/21/2017,16,
04/21/2017,52,
08/03/2018,40,
08/03/2018,17,
12/11/2018,8,
12/11/2018,6,
03/14/2016,20,
12/08/2015,40,
12/08/2015,80,
09/30/2018,21,
11/21/2017,33,
11/24/2018,14,
11/14/2018,16,
08/16/2016,45,
08/16/2016,302,
10/13/2018,12,
10/13/2018,1505,
10/13/2018,26,
11/04/2018,8,
11/04/2018,2,
11/04/2018,5,
11/04/2018,53,
03/19/2018,382,
11/03/2015,7,
07/23/2018,16,
07/23/2018,59,
12/27/2015,947,
09/02/2017,95,
09/02/2017,24,
09/02/2017,1092,
09/02/2017,19,
09/02/2017,569,
09/02/2017,8,
02/11/2018,148,
10/27/2018,57,
10/27/2018,6,
10/27/2018,7,
07/09/2015,15,
07/09/2015,120,
07/09/2015,6,
07/09/2015,33,
05/22/2018,10,
05/22/2018,3,
11/10/2017,4,
11/10/2017,882,
12/02/2017,116,
03/02/2018,108,
09/23/2018,200,
09/23/2018,13,
02/11/2015,61,
02/11/2015,15,
02/11/2015,10,
02/11/2015,333,
02/11/2015,52,
02/11/2015,65,
11/11/2018,26,
09/02/2018,216,
10/09/2016,390,
10/09/2016,270,
11/24/2018,12,
11/24/2018,65,
02/08/2015,15,
09/25/2016,103,
09/25/2016,21,
08/21/2018,33,
08/21/2018,4306,
05/12/2017,11,
05/12/2017,632,
09/02/2018,1578,
10/10/2015,256,
05/26/2017,185,
05/26/2017,48,
12/01/2018,16,
12/01/2018,9,
12/01/2018,399,
09/20/2017,164,
09/11/2018,68,
12/30/2017,73,
09/02/2018,12,
11/18/2015,393,
11/21/2016,19,
06/19/2018,7,
06/19/2018,458,
11/30/2018,1080,
04/23/2015,49,
09/23/2015,10,
09/23/2015,35,
03/02/2018,1,
11/17/2018,44,
05/28/2018,14,
05/28/2018,116,
04/18/2016,42,
04/18/2016,245,
04/18/2016,75,
04/18/2016,5,
04/18/2016,57,
04/18/2016,98,
04/18/2016,8,
04/18/2016,16,
04/18/2016,2,
09/19/2016,9,
03/25/2015,7,
03/25/2015,15,
03/25/2015,46,
03/25/2015,26,
08/26/2017,147,
03/06/2018,5,
03/06/2018,64,
11/11/2016,419,
11/11/2016,124,
04/05/2017,119,
04/05/2017,770,
02/21/2018,48,
07/20/2018,14,
07/20/2018,164,
07/20/2018,184,
11/04/2017,12,
11/04/2017,67,
09/23/2018,212,
09/23/2018,595,
09/23/2018,73,
09/07/2018,81,
09/07/2018,456,
09/07/2018,26,
11/28/2016,46,
11/12/2016,16,
09/29/2017,860,
09/11/2018,196,
09/11/2018,15,
05/01/2018,315,
05/01/2018,5,
09/16/2018,18,
10/19/2015,3,
10/19/2015,21,
10/19/2015,147,
10/19/2015,19,
10/19/2015,118,
03/13/2017,52,
02/17/2018,456,
02/17/2018,6,
02/17/2018,58,
02/17/2018,31,
02/17/2018,900,
12/22/2017,843,
12/22/2017,42,
09/23/2017,14,
09/23/2017,185,
09/24/2018,521,
09/24/2018,12,
12/01/2016,20,
12/01/2016,4,
12/01/2016,19,
01/25/2017,44,
01/25/2017,314,
01/25/2017,46,
01/25/2017,429,
03/21/2018,31,
03/21/2018,14,
03/21/2018,23,
03/21/2018,360,
08/22/2015,12,
06/08/2015,69,
06/08/2015,1677,
04/07/2017,38,
11/07/2018,273,
05/29/2016,42,
05/29/2016,318,
05/29/2016,9,
05/07/2018,420,
06/05/2017,62,
12/14/2016,50,
12/25/2018,32,
12/17/2018,33,
05/10/2017,8,
12/23/2015,46,
12/23/2015,65,
12/23/2015,425,
12/23/2015,2,
12/23/2015,84,
08/11/2018,26,
08/27/2018,121,
01/19/2018,80,
01/19/2018,13,
01/19/2018,543,
01/19/2018,3,
06/19/2016,229,
03/13/2018,8,
10/25/2016,583,
09/20/2015,630,
09/20/2015,632,
09/20/2015,802,
09/20/2015,76,
09/20/2015,31,
09/20/2015,1350,
11/11/2017,15,
09/16/2016,32,
06/24/2015,5,
08/12/2017,210,
08/12/2017,1592,
04/13/2018,8,
03/14/2015,575,
03/14/2015,9,
09/22/2018,1071,
09/22/2018,13,
12/10/2018,4,
12/10/2018,88,
03/10/2017,105,
01/27/2016,2804,
09/26/2017,7,
10/18/2016,250,
10/18/2016,18,
10/18/2016,11,
10/27/2015,11,
10/27/2015,12,
10/02/2018,16,
10/02/2018,22,
07/23/2015,605,
07/23/2015,41,
07/23/2015,303,
07/23/2015,45,
09/12/2015,3786,
09/15/2017,36,
11/27/2015,200,
05/11/2015,1213,
08/28/2016,1100,
08/28/2016,104,
06/19/2016,6,
08/17/2016,31,
08/17/2016,37,
08/17/2016,11,
08/17/2016,253,
09/25/2016,3,
05/26/2018,13,
07/31/2018,286,
10/12/2015,23,
05/25/2015,15,
12/29/2015,49,
04/07/2018,17,
04/07/2018,220,
03/01/2016,96,
05/29/2016,13,
09/22/2017,36,
05/27/2018,478,
09/17/2017,13,
09/08/2015,9,
06/03/2018,137,
09/28/2016,187,
09/28/2016,82,
09/28/2016,48,
09/28/2016,37,
06/16/2017,92,
05/27/2018,28,
05/27/2018,13,
10/09/2015,145,
10/09/2015,16,
11/17/2015,35,
10/19/2015,322,
11/25/2018,702,
02/27/2015,20,
12/21/2015,18,
11/19/2017,32,
11/05/2018,165,
11/05/2018,167,
11/05/2018,13,
11/05/2018,111,
11/05/2018,100,
11/05/2018,12,
11/05/2018,129,
11/05/2018,102,
05/31/2016,6,
05/31/2016,174,
05/31/2016,52,
05/31/2016,4,
09/07/2015,14,
09/07/2015,4,
09/07/2015,305,
11/06/2018,19,
06/20/2016,320,
07/22/2015,20,
12/02/2017,782,
12/02/2017,31,
10/12/2018,674,
12/11/2018,7,
10/01/2016,573,
08/05/2017,198,
01/03/2018,2023,
01/03/2018,10,
11/07/2018,39,
01/03/2017,1593,
01/03/2017,12,
05/12/2017,120,
05/12/2017,9,
11/05/2018,5,
11/05/2018,168,
11/05/2018,68,
05/26/2017,27,
11/20/2016,33,
04/22/2017,33,
04/22/2017,3,
10/14/2017,1092,
10/14/2017,112,
04/05/2015,27,
04/05/2015,41,
04/05/2015,14,
04/05/2015,690,
08/06/2017,39,
12/14/2015,10,
05/30/2018,205,
10/14/2017,1650,
03/14/2015,92,
02/17/2015,55,
08/24/2016,27,
08/24/2016,7,
08/24/2016,436,
05/08/2018,82,
02/04/2017,94,
12/19/2015,324,
12/19/2015,16,
12/19/2015,33,
12/05/2018,84,
12/05/2018,200,
12/05/2018,32,
12/05/2018,173,
12/05/2018,10,
03/24/2018,13,
07/08/2018,53,
10/26/2018,56,
10/27/2017,428,
10/27/2017,41,
10/27/2017,34,
10/27/2017,10,
06/12/2018,9,
09/25/2017,478,
09/07/2018,17,
09/07/2018,40,
05/11/2016,192,
08/06/2016,36,
08/06/2016,7,
08/06/2016,57,
08/06/2016,370,
10/29/2015,2,
10/29/2015,76,
06/18/2017,7,
06/18/2017,5,
06/18/2017,454,
05/03/2016,14,
11/10/2016,578,
05/30/2016,152,
09/22/2017,69,
11/28/2016,72,
11/28/2016,4,
12/03/2016,185,
10/17/2015,6,
05/03/2017,133,
05/03/2017,196,
05/03/2017,52,
05/03/2017,432,
05/03/2017,225,
05/03/2017,6,
06/01/2016,12,
03/31/2015,1126,
03/31/2015,13,
03/31/2015,5,
07/05/2018,80,
09/24/2016,7,
09/24/2016,34,
09/24/2016,16,
09/24/2016,25,
09/24/2016,18,
08/13/2016,32,
05/26/2016,106,
05/26/2016,400,
05/26/2016,105,
09/14/2018,1080,
09/14/2018,71,
09/14/2018,30,
09/14/2018,590,
06/07/2017,10,
06/25/2018,401,
08/26/2018,54,
08/26/2017,32,
11/18/2017,62,
04/17/2018,196,
07/23/2018,122,
05/11/2015,18,
05/11/2015,105,
07/28/2017,25,
07/28/2017,303,
09/14/2018,9,
09/14/2018,12,
01/24/2018,26,
01/24/2018,277,
01/24/2018,111,
09/19/2016,61,
04/14/2016,36,
05/08/2018,42,
09/04/2017,240,
05/19/2015,35,
06/17/2017,377,
11/02/2016,198,
11/04/2018,71,
11/04/2018,195,
12/05/2018,22,
12/05/2018,12,
05/16/2017,283,
05/16/2017,28,
10/24/2018,12,
09/18/2017,240,
11/11/2015,23,
11/11/2015,103,
11/11/2015,2034,
08/22/2017,6,
11/16/2018,900,
11/16/2018,87,
11/16/2018,140,
09/26/2015,17,
09/26/2015,4,
09/26/2015,33,
06/29/2018,22,
06/29/2018,308,
06/29/2018,410,
09/23/2018,10,
11/23/2015,15,
01/13/2015,38,
01/13/2015,4,
05/31/2017,8,
05/31/2017,180,
02/13/2018,91,
10/14/2015,177,
10/14/2015,80,
10/14/2015,1629,
11/18/2015,138,
11/18/2015,731,
11/12/2018,12,
01/28/2016,4298,
03/07/2015,21,
03/07/2015,205,
03/07/2015,437,
03/07/2015,482,
06/08/2018,90,
06/08/2018,36,
06/08/2018,73,
11/19/2015,222,
11/19/2015,282,
11/26/2017,3407,
11/26/2017,38,
11/26/2017,65,
11/26/2017,596,
01/23/2018,96,
01/23/2018,5,
09/22/2015,98,
09/22/2015,4,
09/22/2015,14,
09/22/2015,580,
03/26/2015,19,
06/06/2017,3024,
06/06/2017,27,
06/06/2017,478,
08/31/2018,194,
12/07/2016,13,
11/16/2018,120,
11/16/2018,13,
04/23/2017,19,
04/23/2017,72,
04/02/2018,15,
08/13/2016,65,
11/13/2018,22,
12/23/2017,8,
12/23/2017,1500,
07/22/2015,27,
05/06/2017,42,
11/28/2015,65,
04/18/2017,7,
04/18/2017,7,
12/27/2016,324,
12/27/2016,669,
12/13/2018,9,
12/13/2018,39,
12/13/2018,202,
12/13/2018,13,
01/02/2018,17,
05/30/2018,36,
09/30/2018,12,
06/20/2018,33,
06/20/2018,504,
04/04/2018,8,
11/13/2016,614,
08/28/2016,471,
09/24/2018,32,
09/24/2018,8,
12/11/2017,74,
06/10/2015,492,
03/11/2017,31,
12/15/2018,23,
12/15/2018,55,
12/15/2018,197,
10/30/2017,4,
07/31/2018,12,
07/31/2018,850,
07/31/2018,12,
10/19/2018,40,
10/21/2017,243,
10/21/2017,13,
10/21/2017,20,
10/21/2017,341,
11/05/2015,274,
11/05/2015,14,
11/05/2015,1081,
11/05/2015,52,
11/05/2015,59,
11/07/2017,58,
08/12/2017,38,
05/30/2017,80,
05/30/2017,224,
11/12/2018,222,
09/22/2017,19,
02/16/2017,327,
02/16/2017,90,
12/22/2015,297,
12/05/2016,13,
09/17/2018,90,
12/02/2018,287,
12/02/2018,980,
12/02/2018,5,
09/29/2015,11,
09/29/2015,808,
11/14/2018,35,
08/20/2015,501,
08/20/2015,21,
08/20/2015,897,
11/19/2015,6,
06/29/2016,270,
03/16/2018,311,
03/16/2018,71,
03/16/2018,20,
03/16/2018,141,
11/08/2016,4405,
11/28/2018,63,
06/16/2017,10,
01/21/2018,269,
11/24/2018,365,
11/24/2018,72,
11/11/2015,11,
